song_name,average_ms_played
Judas - R3HAB Remix,8773.0
Judas's Death,127017.66666666667
Judgement Day,0.0
Judith,3761.0
Juice,52581.6
Juicy,84098.11111111111
Juicy - 2005 Remaster,131602.0
Juicy Fruit,3552.0
Juju Woman,24151.0
Juju on That Beat (TZ Anthem),1764.0
Juke Box Hero,1381.0
Julia,46029.94117647059
Julia - Remastered 2009,1927.0
Juliana,0.0
Julianna Calm Down,7724.0
"Julie, Do Ya Love Me",172861.0
July,94189.96808510639
July (feat. Leon Bridges),107840.53846153847
July - Spotify Singles,70061.85714285714
Jump,43489.8
Jump (For My Love),263440.0
Jump (Original Mix),175511.66666666666
Jump (with Trippie Redd),72936.8
Jump - 2015 Remaster,16300.0
Jump - Live From The Studio,115052.71428571429
Jump Around,31904.0
Jump Around - 30 Years Remaster,1258.0
Jump On It,29055.5
Jump Right In,59871.318181818184
Jump in the Line,128635.5
Jump in the Line / Dead Mom - Reprise,77538.86666666667
Jumper - 1998 Edit,229543.0
Jumpin Jack Flash,6176.0
Jumpin' Jack Flash,58281.666666666664
Jumpin' Jack Flash - 1986 Sound City Session,22058.0
Jumpin' Jack Flash - Coverversion,7430.0
Jumpin' Jack Flash - Live,40204.0
Jumpin' Jack Flash - Live with John Lennon's Introduction of The Rolling Stones,6570.0
Jumpin' Jack Flash - Mono,3490.3333333333335
Jumpin' Jack Flash - Mono Version,221709.0
"Jumpin' Jumpin' (feat. Jermaine Dupri, Da Brat & Lil Bow Wow) - So So Def Remix",125318.0
"Jumpin', Jumpin'",115244.44444444444
Jumping Jack Flash,5468.0
Jumping Jack Flash - Cover Version,3854.0
Jumpman,74467.1
Jumpsuit,78553.0
Juna,95635.33333333333
June,85380.5
Jungle,9333.142857142857
Jungle Bae (feat. Bunji Garlin & MX Prime),39618.0
Jungle Boogie,53090.4
Jungle Love,150.5
Juniper,3335.0
Junk Of The Heart (Happy),125640.0
Junkyard,17514.0
Juno,1822.0
Just,29456.416666666668
Just - Radio Edit,703.0
Just A Dream,237800.0
Just A Fool,163222.87969924812
Just A Girl,45735.416666666664
Just A Girl - From The Original Series “Yellowjackets”,2693.0
Just A Kiss,475.5
Just A Lil Bit,43097.62295081967
Just A Little Bit Of Your Heart,60529.5
Just A Little While,162480.0
Just A Memory,1927.0
Just A Sip,1284.3333333333333
Just About Over You - Radio Edit,14471.0
Just Another Day,121851.80952380953
Just Another Day In Paradise,1764.3333333333333
Just Another Girl,2406.6666666666665
Just Another Night,3134.0
Just Another Thing,178798.0
Just Around The Corner,1184.0
Just Around the Riverbend,682.0
Just Ask,305574.0
Just Be You (feat. Sadie Robertson),39143.0
Just Breathe,38974.0
Just Breathe (feat. Lukas Nelson),242280.0
Just Came Down For The Weekend,47995.0
Just Cant Get Enough,105493.0
Just Can’t Get Enough,133143.0
Just Dance,101890.88095238095
Just Do It,88821.33333333333
Just Don't Give A Fuck,1261.5
Just Fine,13639.75
Just Fishin',25379.0
Just For,0.0
Just Friends,143583.44444444444
Just Friends - Live At Porchester Hall / 2007,7296.5
Just Friends - Live BBC Radio 2 Big Band Special / 2009,65137.0
Just Gettin' Started,3157.0
Just Getting By,65230.5
Just Give Me A Reason,3947.0
Just Give Me A Reason - Acoustic,42422.5
Just Give Me a Reason,78746.33333333333
Just Give Me a Reason (feat. Nate Ruess),106222.5625
Just Got Paid,3434.0
Just Got Started Lovin' You,952.0
Just Hold Me,77554.0
Just Hold On,46743.166666666664
Just Imagine It,85415.83333333333
Just In Case - Acoustic,2345.0
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2622.1666666666665
Just Like Heaven - Soundtrack Version,65131.0
Just Like Jesse James,3599.0
Just Like Me,34623.4
Just Like Me (feat. Young Thug),2507.0
Just Like Sunshine,2194.0
Just Like You,3418.3333333333335
Just Like a Dream,3599.0
Just Like a Pill,96790.5
Just Look Up (From Don’t Look Up),4992.0
Just Lose It,185678.9
Just Love Me,580.0
Just Luv Me,38222.818181818184
Just Me and You,52769.0
Just Missed The Train,1509.0
Just My Type,1280.0
Just Now,141585.0
Just One Look,8109.5
Just One More,952.0
Just One Yesterday,99805.0
Just Over,52568.25
Just Say Yes,2856.0
Just Smoke,78021.4
Just The Same,15820.6
Just This,696.0
Just To See You Smile,2414.5
Just Tonight,1920.0
Just Us (feat. SZA),1029.3333333333333
Just Wanna Be Single,49946.0
Just Wanna Rock,20910.625
Just What I Needed,96725.4
Just What I Needed - Karaoke,4713.0
Just What to Say (feat. Chrissy Costanza),20891.0
Just Yet,84388.2
Just Your Memory (feat. Penny and Sparrow),139443.0
Just a Cloud Away,49919.8
Just a Dream,40709.75
Just a Friend 2002 - Radio Edit,115168.5
Just a Friend to You,89214.62962962964
Just a Phase,1207.0
Just an Illusion,228380.0
Just for Me,34044.5
Just for Now,603.0
Just like Heaven,2273.5
Just the Girl,2560.0
Just the Two of Us (feat. Bill Withers),4829.0
Just the Way,3371.875
"Just the Way It Is, Baby",469.0
Just the Way You Are,49551.166666666664
Just to Get High,2128.0
K Toven,158869.41666666666
K-POP,2507.3333333333335
K.,7785.0
KEHLANI,1393.0
KMT,8811.5
KU LO SA - A COLORS SHOW,76541.5
Ka Huila Wai,173177.0
Kabhi Khushi Kabhie Gham,2517.0
Kai's Song - Acoustic,156125.0
Kakamora - Score Demo,4132.0
Kaleidoscope,19179.0
Kaleidoscope Heart,61946.0
Kamikaze,10277.75
Kansas City,54919.5
Kansas City / Hey-Hey-Hey-Hey! - Anthology 1 Version / Medley,27678.0
Kappin Up,84000.0
Kaput,157654.0
Karen Don't Be Sad,42379.545454545456
Karma,35067.529411764706
Karma (feat. Ice Spice),16029.0
Karmacoma,2321.0
Kashmir - 1990 Remaster,508200.0
Kashmir - Remaster,405887.0
Kat's Denial,12565.5
Katchi (feat. Leon Bridges),142652.0
Keasbey Nights,61914.083333333336
Keep Coming Back,21215.0
Keep Dat Nigga,88875.8
"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)",166665.0
Keep Dreaming,26981.0
Keep Driving,1256.6666666666667
Keep Holding On,96195.6
Keep It Comin' Love,1277.0
Keep It Simple,169854.58333333334
Keep It Simple (feat. Wilder Woods),1002.0
Keep It To Yourself,18877.0
Keep Me Jealous,16602.0
Keep Me Warm,75434.0
Keep Me in Mind,79182.0
Keep My Name Outta Your Mouth,44989.5
Keep On,2053.3333333333335
Keep On Loving You,18877.0
Keep The Wolves Away,138456.5
Keep Up,75666.33333333333
Keep Ya Head Up - Recorded at Spotify Studios NYC,2902.0
Keep You Warm,194790.66666666666
Keep Your Hands Off My Girl,1811.0
Keep Your Head Up,264546.0
Keep on Keepin' On,696.0
Keep on Keeping On (feat. Brendon Urie),14303.0
Keep the Fire Burning,1088.0
Keeper of the Flame,1393.0
Keepin' It Country,4081.0
Keeping It In The Dark - From 13 Reasons Why - Season 3 Soundtrack,3042.0
Keeping Love Alive,123913.0
Keeping Score (feat. Kelly Clarkson),150607.0
Keeping Score - Acoustic,1950.0
Keeping The Light On,469.0
Keeping Your Head Up,4109.0
Keeps Gettin' Better,93279.93333333333
Kein Liebeslied,1857.0
Keith,3366.0
Ken Kaniff - Skit,4375.0
"Kennedy Center Performance - From ""Pitch Perfect 2"" Soundtrack",9229.5
Kept Me Crying,24674.0
Kept Woman,135764.1052631579
Kerosene,32660.222222222223
Kerosene Dreams,3390.0
Kevin (feat. Leon Bridges),186803.66666666666
Key - Skit,1079.5
Kick It In The Sticks,4411.0
Kick It to Me,2484.0
Kick It to Me - Single Version,2303.0
Kick The Dust Up,71074.45945945945
Kickapoo Redemption,835.0
Kickin' My Heart Around,1114.0
Kicking And Screaming,10967.333333333334
Kicks,195174.0
Kickstart My Heart,32833.0
Kid In Love,225826.0
Kid On Christmas (feat. Meghan Trainor),2228.5
Kids,22383.6
Kids Again,48274.0
Kids In America,103591.0
Kids in Love (feat. The Night Game),12469.0
Kids in Love (feat. The Night Game) - The Him Remix,16124.0
Kilby Girl,142902.0
Kill 'Em With Kindness / Wherever I Go (Acoustic Mashup) [feat. Taylor Leigh],4295.0
Kill A Word,843.6666666666666
Kill And Run,17081.666666666668
Kill And Run - (A Tribute to Sia),58475.0
Kill Bill,33525.717391304344
Kill Bill (feat. Doja Cat),105120.16666666667
Kill Bill - Sped Up Version,62568.0
Kill Em With Kindness,144241.25
Kill For Your Love,120482.2
Kill Me Slow,2113.0
Kill My Boyfriend,48782.51063829787
Kill Of The Night,113541.77777777778
Kill The Lights,61980.857142857145
Kill The Lights (with Nile Rodgers) - Audien Remix,114563.0
Kill This Love,13330.0
Kill You,107279.0
Kill You To Try,163865.07142857142
Kill Your Mama,25472.0
Kill the Lights,81014.66666666667
Killer,30881.5
Killer (feat. Jack Harlow & Cordae) - Remix,42116.22222222222
Killer + The Sound,1148.5
Killer Instinct,1439.0
Killer Queen,1640.0
"Killer Queen - Live At The Hammersmith Odeon, London / 1975",17020.0
Killer Queen - Remastered 2011,166811.47826086957
Killin' Me Softly,144033.0
Killing Me Softly,109095.16666666667
Killing Me Softly With His Song,160258.33333333334
Killing the Blues,2438.0
Killshot,14422.1
Kim,2236.3333333333335
Kin,38889.27272727273
Kind & Generous,580.0
Kind of Love,74466.5
Kind of Love - Acoustic Version,5586.0
Kinda Don't Care,32024.666666666668
Kinda Feels Alright - Acoustic,13746.0
Kindergarten Boyfriend,12991.1
Kindly Calm Me Down,146633.75384615385
Kinfolks,57643.555555555555
King,280130.0
King And Lionheart,153190.7
King Herod's Song,6120.428571428572
King Kong - 2007 Remaster,62419.0
King Kunta,85772.5
King Of My Heart,136968.86666666667
King Of New York,928.5
King Street,94869.0
King for a Day,161226.33333333334
King of Anything,57353.8125
King of California,71802.33333333333
King of Pride Rock,1578.0
King of the Clouds,113300.37037037036
King of the Kingdom,812.0
King's Banquet,3204.0
"King's Dead (with Kendrick Lamar, Future & James Blake)",53653.25
Kingdom,626.6666666666666
Kingdom Come,67630.5
Kingdom Come (Live),158987.0
"Kingdom Dance - From ""Tangled""/Score",17461.0
Kings & Queens,83357.41818181818
Kingston Town,124104.0
Kiss,82396.7
Kiss - Recorded at Spotify Studios NYC,3506.0
Kiss And Tell,2043.0
Kiss From A Rose,1752.5
Kiss It Better,1524.3333333333333
Kiss It Goodbye,0.0
Kiss Me,129194.68181818182
Kiss Me (Pt. 1),2484.0
Kiss Me (Pt. 2),1671.0
Kiss Me Like The World Is Ending,50522.0
Kiss Me More (feat. SZA),56553.92307692308
Kiss Me Slowly,42167.0
Kiss Me Thru The Phone,2304.0
Kiss Me at Midnight,211206.5
"Kiss Me, Kill Me",182727.0
Kiss My (Ah),8745.0
Kiss My Ass,3088.0
Kiss N Tell,4361.0
Kiss Somebody,106911.75
Kiss Tomorrow Goodbye,112550.0
Kiss With A Fist,938.0
Kiss You Goodnight,146868.75
Kiss You Slow,2796.0
Kiss You in the Morning,46702.25
Kiss and Make Up,120182.0
Kiss from a Rose,2423.8
Kiss on My List,2298.0
Kiss the Girl,1393.0
Kissin' Frogs - Joey Moi Version,255.0
Kissin' In The Cold,125474.5
Kissing Other People,111829.68421052632
Kissing Other People - Acoustic,146750.0
Kissing Strangers,72953.66666666667
Kissing You,10133.0
"Kitty Girl (feat. The Cast of Rupaul's Drag Race All Stars, Season 3)",7465.5
Kiwi,176386.0
Knee Deep (feat. Jimmy Buffett),74796.07692307692
Knees,121711.48717948717
Knees Of My Heart,12412.0
Knew Better / Forever Boy,53671.75
Knife Talk (with 21 Savage ft. Project Pat),853.0
Knock Me Out,557.0
Knock On Wood,258366.0
Knock Three Times,187787.0
Knock You Down,177559.0
Knock Yourself Out,12816.5
Knockin' Boots,29108.066666666666
Knocking on Heavens Door,219253.0
Knockout,8041.333333333333
Know My Island,1253.0
Know No Better,130719.5
Know No Better - DJ Zinc Remix,3552.0
Know That I Know,5503.0
Know Who You Are,37253.0
Know You Now,63106.21428571428
Know You Now - Live At Porchester Hall / 2007,4025.5
Know You Now - Live At The Leicester Summer Sundae / 2004,11902.0
Know Your Enemy,115436.6
"Know Your Enemy (feat. Tony Vincent, Michael Esper, John Gallagher Jr., The American Idiot Broadway Company)",41334.75
Know Your Name,3946.0
Know Your Worth,7417.285714285715
Know Yourself,188768.55555555556
KoKo,70709.0
Koala,76643.75
Koala - Lofi,1888.0
Koala - Stripped,1973.0
Kodachrome,2026.0
Kokomo,118763.43333333333
Komorebi,394.0
Konstantine,97245.0
Kream (feat. Tyga),5505.0
Kristina She Don't Know I Exist,87826.2
Kryptonite,54857.25
Kush - Main,12143.5
Kyoto (feat. Sirah),2731.5
Känn ingen sorg för mig Göteborg,203214.5
L$d,1369.0
L-O-V-E,100145.5
L-O-V-E - 2000 Remaster,51342.333333333336
L-O-V-E - Recorded at Spotify Studios NYC,49760.0
L.A. Woman,2484.0
L.A.LOVE (la la),137649.0
L.A.LOVE (la la) [feat. YG],77891.5
L.G. FUAD,4016.5
L.O.V.E.,31288.5
LA Confidential,174093.0
LA Devotee,72422.73611111111
"LA Devotee - Live at Amway Center, Orlando, FL, 4/14/2017",4376.5
LA FALDA,132853.0
LA FAMA (with The Weeknd),121742.7
LA Girls,45870.0
LA NOCHE DE ANOCHE,3946.8
LA Who Am I To Love You - From The Audiobook “Violet Bent Backwards Over The Grass”,52501.0
LADY GAGA,8451.5
LALA,34298.333333333336
LALISA,27840.5
LAVENDER,100101.0
LAX to JFK,890.0
LBD,725.0
LDN,190773.0
LEMME GO,73945.0
LET GO,44425.22222222222
LET IT RIDE,94500.5
LET YOU BE RIGHT,59778.6
LET'S STAY HOME TONIGHT,115692.66666666667
LEVII'S JEANS,8295.0
LEWIS BOOGIE,103155.0
LIGHT BEAMS,66762.0
LIKE I WOULD,0.0
LIKE YXU WXULD KNXW (AUTUMN TREES),5317.0
LIVIDI SUI GOMITI,1323.0
LOCATION,1114.0
LOVE,168383.0
LOVE AGAIN,139664.0
LOVE IS A COWBOY,1392.5
LOVE. FEAT. ZACARI.,143199.33333333334
LOYALTY. FEAT. RIHANNA.,8782.0
LUNA,3494.0
LUNCH,71483.5172413793
La Bachata,96332.91666666667
La Bamba - Single Version,49325.75
La Bebe - Remix,1160.5
La Belle Fleur Sauvage,78079.16666666667
La Bicicleta,2565.5
La Da Dee,2133.0
La Despedida,86186.32075471699
La Di Da,129183.60666666667
La Diabla,71784.5
La Gozadera (feat. Marc Anthony),29758.0
La Jumpa,55225.142857142855
La La,102469.33333333333
La La La,46885.875
La La Land,500.5
La La Land (feat. YG),3552.0
La La Lie,2995.0
La Reina,1346.0
La Reyna,55286.25
La Romance de Paris,3956.0
La Tortura (feat. Alejandro Sanz),104431.6
La Tour,133735.0
"La Traviata, Act I: Prelude",25173.0
La Vie Boheme,103703.58823529411
La Vie Boheme (In the Style of Rent) - Instrumental Only,696.0
La Vie Boheme - Best Of Version,306245.6666666667
La Vie Boheme B,44417.333333333336
La Vie En Rose,54317.09090909091
La bambola,3390.0
Labels,134744.0
Labels Or Love,1578.0
Labor Of Love,10565.0
Labyrinth,80732.0
Lace It (with Eminem & benny blanco),13318.166666666666
Lace and Leather,874.0
Lackin,97249.5
Lacrimosa,1578.0
Lacrymosa,194310.0
Ladies In The '90s,10495.322580645161
Ladies Night,269793.0
Ladies in Their Sensitivities,20076.25
Ladies' Choice,56427.75
Lady,12201.75
Lady - Hear Me Tonight,4133.0
Lady Like,20412.04
Lady Madonna - Remastered 2015,0.0
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",202108.17647058822
Lady Marmalade - Single Edit,223147.88888888888
Lady May,144789.8
Lady Wood,86426.63636363637
Laffy Taffy,68622.15789473684
Laid Back,1184.0
Lake By the Ocean,3889.0
Lake Charles - Soundtrack Version,6246.0
Lake Effect Kid,106751.0
Lakehouse,126295.66666666667
Lakes of Pontchartrain - Recorded at Spotify Studios NYC,1346.0
Lalala,113117.96153846153
Land Of A Million Songs,1056.0
Land Of The Free,2136.0
Land Of The Living,264810.0
Land of 1000 Dances,4295.0
Land of Confusion,2261.0
Landslide,73696.8488372093
Landslide - Live 1977,4459.0
Lane Boy,253093.0
Las Vegas Nights,0.0
Las de la Intuición,9722.75
Last Call,288.0
Last Chance,66007.33333333333
Last Christmas,59864.6
Last Christmas - Remastered,134204.0
Last Christmas - Single Version,133823.0
Last Cigarette,301.75
Last Dance - Live,85354.0
Last Dance - Single Version,180032.0
Last Day . . .,137833.0
Last Drive,1416.0
Last First Kiss,157900.33333333334
Last Friday Night (T.G.I.F.),53430.444444444445
Last Goodbye,84463.0
Last Hope,166293.33333333334
Last Hurrah,57470.4375
Last Last,34216.4
"Last Laugh - From ""Promising Young Woman"" Soundtrack",534.0
Last Love Song,73270.0
Last Man Standing,0.0
Last Midnight,2670.0
Last Name,128629.15789473684
Last Night,41765.57142857143
Last Night (feat. Afrojack & Havana Brown),142032.5
Last Night You Were A Dream,83187.66666666667
Last Night a D.J. Saved My Life,259499.0
Last Night on Earth,214069.16666666666
"Last Night on Earth (feat. Tony Vincent, Rebecca Naomi Jones, Mary Faber, The American Idiot Broadway Company)",255222.48780487804
Last Night's Mascara,40796.8
Last Nite,4690.0
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",8481.222222222223
Last Resort,4411.0
Last Shot,1810.75
"Last Thing I Needed, First Thing This Morning",126728.0
Last Time I Lie,2623.0
Last Train Home,187860.0
Last Train to Clarksville - Original Stereo Version; 2006 Remaster,4295.0
Last Young Renegade,71937.0
Last of My Kind,0.0
"Last of the American Girls / She's a Rebel (feat. John Gallagher Jr., Gerard Canonico, Rebecca Naomi Jones, Tony Vincent, The American Idiot Broadway Company)",110011.33333333333
Latch,73449.66666666667
Latch - Acoustic,152810.65
Late Night Talking,24970.0
Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),31254.0
Late To The Party,121649.0
Late in the Evening,162577.66666666666
Lately,78205.61904761905
Lately (feat. CYGNAEUS),234652.0
Latter Days,2159.0
Laugh Now Cry Later (feat. Lil Durk),14961.961538461539
Laughed Until We Cried,1894.0
Laundry,3947.0
Laura,789.0
Laurey's Entrance,7639.0
Lavender Haze,47525.44827586207
Lavender Haze - Acoustic Version,53424.875
Lavender Haze - Felix Jaehn Remix,2897.25
Lavender Haze - Snakehips Remix,126723.66666666667
Laxed – Siren Beat,72538.0
Lay All Your Love On Me,274466.5
Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,244422.72413793104
Lay All Your Love On Me - Spotify Singles,147495.15
Lay By Me,99985.0
Lay Down Sally,22379.746666666666
Lay Down With You,1114.0
Lay Here With Me,2073.5
Lay It All On Me (feat. Ed Sheeran),78628.33333333333
Lay It All on Me (feat. Ed Sheeran),43432.32432432433
Lay It On Me,16486.0
Lay It On Me (Feat. Keiynan Lonsdale),151385.66666666666
Lay It on Me,215493.0
Lay It on Me - Acoustic,3818.0
Lay Me Down,194597.13709677418
Lay Me Down (feat. John Legend),161924.5
Lay Me Down (feat. Sublime With Rome),122104.8
Lay You Down,0.0
Lazy Afternoon,143168.33333333334
Lazy Song,191734.0
LazyBaby,161351.0
Le Freak,173350.2857142857
Le Monde - From Talk to Me,134854.0
Le parole lontane,1173.0
Lead Me On,114369.0
Lead the Way,129946.0
Leader Of The Landslide,120638.2
Leader of Men,19037.833333333332
Leaked,2020.0
Lean Into It,1346.0
Lean Like A Cholo,72051.0
Lean On,57462.25
Lean On (feat. MØ & DJ Snake),29202.9
Lean On Me,126816.0
"Lean Wit It, Rock Wit It",8707.0
Lean on Me,49262.8
Learn Me Right,2360.0
