id,species,observed_on,created_on,updated_on,place,user,latitude,longitude,url
124272211,Northern Diamondback Terrapin,2022-07-01 13:41:11-04:00,2022-07-01 13:42:08-04:00,2022-07-01 19:10:58-04:00,"New Jersey, US",flastere,39.2047331871,-74.4732099615,https://www.inaturalist.org/observations/124272211
124271143,Northern Diamondback Terrapin,2022-07-01 13:32:27-04:00,2022-07-01 13:34:26-04:00,2022-07-01 13:39:17-04:00,"New Jersey, US",lrburger,39.6462463985,-74.3896661135,https://www.inaturalist.org/observations/124271143
124269893,Northern Diamondback Terrapin,2022-07-01 13:23:07-04:00,2022-07-01 13:23:21-04:00,2022-07-03 11:40:20-04:00,"New Jersey, US",lrburger,39.6599725654,-74.3011373149,https://www.inaturalist.org/observations/124269893
124269133,Northern Diamondback Terrapin,2022-07-01 13:14:35-04:00,2022-07-01 13:17:03-04:00,2022-07-01 19:11:26-04:00,"New Jersey, US",lrburger,39.6446830153,-74.3598839457,https://www.inaturalist.org/observations/124269133
124267864,Northern Diamondback Terrapin,2022-07-01 13:05:17-04:00,2022-07-01 13:07:08-04:00,2022-07-01 19:11:38-04:00,"New Jersey, US",lrburger,39.7129756478,-74.2908893953,https://www.inaturalist.org/observations/124267864
124266479,Northern Diamondback Terrapin,2022-07-01 12:01:21-04:00,2022-07-01 12:56:11-04:00,2022-07-01 13:12:20-04:00,"New Jersey, US",jimofthejungle,39.5156023245,-74.3712446807,https://www.inaturalist.org/observations/124266479
124259316,Northern Diamondback Terrapin,2022-07-01 11:59:19-04:00,2022-07-01 12:02:43-04:00,2022-07-06 06:56:26-04:00,"New Jersey, US",mlrp,39.3627602349,-74.4788918509,https://www.inaturalist.org/observations/124259316
124258427,Northern Diamondback Terrapin,2022-07-01 11:55:26-04:00,2022-07-01 11:55:32-04:00,2022-07-01 12:09:09-04:00,"New Jersey, US",jimofthejungle,39.4052564573,-74.3528286613,https://www.inaturalist.org/observations/124258427
124258065,Northern Diamondback Terrapin,2022-07-01 11:51:30-04:00,2022-07-01 11:51:35-04:00,2022-07-01 12:09:12-04:00,"New Jersey, US",jimofthejungle,39.5396946247,-74.3726763809,https://www.inaturalist.org/observations/124258065
124257674,Northern Diamondback Terrapin,2022-07-01 11:48:21-04:00,2022-07-01 11:48:23-04:00,2022-07-01 12:09:25-04:00,"New Jersey, US",jimofthejungle,39.4809109315,-74.2239021604,https://www.inaturalist.org/observations/124257674
124257542,Northern Diamondback Terrapin,2022-07-01 11:43:37-04:00,2022-07-01 11:47:00-04:00,2022-07-06 06:56:31-04:00,"New Jersey, US",mlrp,39.3851176662,-74.4183460258,https://www.inaturalist.org/observations/124257542
124257389,Northern Diamondback Terrapin,2022-07-01 11:40:10-04:00,2022-07-01 11:45:33-04:00,2022-07-01 12:09:27-04:00,"New Jersey, US",mlrp,39.3926215305,-74.4700710377,https://www.inaturalist.org/observations/124257389
124255509,Northern Diamondback Terrapin,2022-07-01 11:19:22-04:00,2022-07-01 11:30:44-04:00,2022-07-22 10:20:01-04:00,"New Jersey, US",charlesblaine,39.2739651678,-74.4128658424,https://www.inaturalist.org/observations/124255509
124255293,Northern Diamondback Terrapin,2022-07-01 11:25:34-04:00,2022-07-01 11:29:08-04:00,2022-07-06 06:56:51-04:00,"New Jersey, US",mlrp,39.2670108188,-74.4784330452,https://www.inaturalist.org/observations/124255293
124253939,Northern Diamondback Terrapin,2022-07-01 11:16:55-04:00,2022-07-01 11:17:10-04:00,2022-07-03 09:15:46-04:00,"New Jersey, US",jimofthejungle,39.504090737,-74.3896689552,https://www.inaturalist.org/observations/124253939
124253676,Northern Diamondback Terrapin,2022-07-01 11:08:43-04:00,2022-07-01 11:15:13-04:00,2022-07-06 06:56:54-04:00,"New Jersey, US",charlesblaine,39.2477486086,-74.4794383567,https://www.inaturalist.org/observations/124253676
124253213,Northern Diamondback Terrapin,2022-07-01 11:11:57-04:00,2022-07-01 11:11:59-04:00,2022-07-01 12:09:48-04:00,"New Jersey, US",jimofthejungle,39.4699414041,-74.2096274659,https://www.inaturalist.org/observations/124253213
124252814,Northern Diamondback Terrapin,2022-07-01 11:08:46-04:00,2022-07-01 11:08:49-04:00,2022-07-01 12:49:46-04:00,"New Jersey, US",jimofthejungle,39.4073995652,-74.2942688147,https://www.inaturalist.org/observations/124252814
124251140,Northern Diamondback Terrapin,2022-07-01 10:51:37-04:00,2022-07-01 10:54:22-04:00,2022-07-01 11:57:33-04:00,"New Jersey, US",mlrp,39.3111507079,-74.4630920804,https://www.inaturalist.org/observations/124251140
124250976,Northern Diamondback Terrapin,2022-07-01 10:52:11-04:00,2022-07-01 10:53:07-04:00,2022-08-02 13:26:18-04:00,"New Jersey, US",charlesblaine,39.3088499038,-74.4952546276,https://www.inaturalist.org/observations/124250976
124250790,Northern Diamondback Terrapin,2022-07-01 10:46:28-04:00,2022-07-01 10:50:55-04:00,2022-07-06 06:57:00-04:00,"New Jersey, US",iambelle61,39.359303809,-74.5233031529,https://www.inaturalist.org/observations/124250790
124250455,Northern Diamondback Terrapin,2022-07-01 10:47:54-04:00,2022-07-01 10:47:58-04:00,2022-07-01 12:49:08-04:00,"New Jersey, US",jimofthejungle,39.520580902,-74.3074702585,https://www.inaturalist.org/observations/124250455
124250405,Northern Diamondback Terrapin,2022-07-01 10:47:06-04:00,2022-07-01 10:47:27-04:00,2022-07-01 12:47:50-04:00,"New Jersey, US",jimofthejungle,39.4055253612,-74.2017708145,https://www.inaturalist.org/observations/124250405
124250082,Northern Diamondback Terrapin,2022-07-01 10:45:12-04:00,2022-07-01 10:45:21-04:00,2022-07-01 12:47:42-04:00,"New Jersey, US",jimofthejungle,39.4807542643,-74.2655921767,https://www.inaturalist.org/observations/124250082
124250001,Northern Diamondback Terrapin,2022-07-01 10:44:49-04:00,2022-07-01 10:44:52-04:00,2022-07-01 12:46:31-04:00,"New Jersey, US",jimofthejungle,39.4211836895,-74.3002353878,https://www.inaturalist.org/observations/124250001
124249870,Northern Diamondback Terrapin,2022-07-01 10:43:33-04:00,2022-07-01 10:43:38-04:00,2022-07-01 12:46:02-04:00,"New Jersey, US",jimofthejungle,39.4452536413,-74.3324800382,https://www.inaturalist.org/observations/124249870
124249738,Northern Diamondback Terrapin,2022-07-01 10:38:14-04:00,2022-07-01 10:42:48-04:00,2022-07-06 06:57:05-04:00,"New Jersey, US",mlrp,39.3277242726,-74.5395765199,https://www.inaturalist.org/observations/124249738
124248628,Northern Diamondback Terrapin,2022-07-01 10:28:53-04:00,2022-07-01 10:33:04-04:00,2022-07-01 11:58:02-04:00,"New Jersey, US",iambelle61,39.342883819,-74.4896430668,https://www.inaturalist.org/observations/124248628
124246959,Northern Diamondback Terrapin,2022-07-01 10:19:36-04:00,2022-07-01 10:21:58-04:00,2022-07-06 06:57:07-04:00,"New Jersey, US",iambelle61,39.3868295839,-74.5361650737,https://www.inaturalist.org/observations/124246959
124246086,Northern Diamondback Terrapin,2022-07-01 10:12:28-04:00,2022-07-01 10:14:48-04:00,2022-07-06 06:57:18-04:00,"New Jersey, US",iambelle61,39.3389744343,-74.4524082417,https://www.inaturalist.org/observations/124246086
124175937,Northern Diamondback Terrapin,2022-06-30 19:17:00-04:00,2022-06-30 19:18:16-04:00,2022-07-06 06:57:22-04:00,"New Jersey, US",stellaleia,39.2406959503,-74.4396786961,https://www.inaturalist.org/observations/124175937
124174220,Northern Diamondback Terrapin,2022-06-30 19:02:24-04:00,2022-06-30 19:03:39-04:00,2022-07-06 06:59:42-04:00,"New Jersey, US",stellaleia,39.2967670377,-74.5650603034,https://www.inaturalist.org/observations/124174220
124173214,Northern Diamondback Terrapin,2022-06-30 18:54:09-04:00,2022-06-30 18:55:30-04:00,2022-07-03 11:40:24-04:00,"New Jersey, US",stellaleia,39.2355934091,-74.5450240642,https://www.inaturalist.org/observations/124173214
124172344,Northern Diamondback Terrapin,2022-06-30 18:46:50-04:00,2022-06-30 18:48:46-04:00,2022-07-03 11:40:25-04:00,"New Jersey, US",stellaleia,39.3779981438,-74.4858952036,https://www.inaturalist.org/observations/124172344
124170191,Northern Diamondback Terrapin,2022-06-30 18:31:43-04:00,2022-06-30 18:31:45-04:00,2023-04-19 01:37:50-04:00,"New Jersey, US",lrburger,39.7766522059,-74.3193993262,https://www.inaturalist.org/observations/124170191
124168873,Northern Diamondback Terrapin,2022-06-30 18:19:11-04:00,2022-06-30 18:20:51-04:00,2023-04-19 01:37:51-04:00,"New Jersey, US",lrburger,39.639307973,-74.3514494696,https://www.inaturalist.org/observations/124168873
124165960,Northern Diamondback Terrapin,2022-06-30 17:55:58-04:00,2022-06-30 17:56:02-04:00,2022-09-20 13:28:59-04:00,"New Jersey, US",lrburger,39.6771561118,-74.2596835717,https://www.inaturalist.org/observations/124165960
124164824,Northern Diamondback Terrapin,2022-06-30 17:44:04-04:00,2022-06-30 17:46:19-04:00,2022-08-02 20:56:28-04:00,"New Jersey, US",lrburger,39.6541321275,-74.3704069106,https://www.inaturalist.org/observations/124164824
124132986,Northern Diamondback Terrapin,2022-06-30 13:40:27-04:00,2022-06-30 13:40:45-04:00,2022-07-03 11:40:26-04:00,"Cape May County, US-NJ, US",donutage,39.1033168599,-74.6330120662,https://www.inaturalist.org/observations/124132986
124110790,Northern Diamondback Terrapin,2022-06-30 10:44:58-04:00,2022-06-30 10:46:26-04:00,2022-07-06 07:01:13-04:00,"New Jersey, US",buck58728,39.2127756004,-74.4294196823,https://www.inaturalist.org/observations/124110790
124110609,Northern Diamondback Terrapin,2022-06-30 10:43:17-04:00,2022-06-30 10:44:48-04:00,2022-07-03 11:40:29-04:00,"New Jersey, US",buck58728,39.2371026434,-74.5534797268,https://www.inaturalist.org/observations/124110609
124110186,Northern Diamondback Terrapin,2022-06-30 10:38:51-04:00,2022-06-30 10:40:48-04:00,2022-07-03 11:40:29-04:00,"New Jersey, US",buck58728,39.3158092288,-74.437789505,https://www.inaturalist.org/observations/124110186
124108307,Northern Diamondback Terrapin,2022-06-30 10:23:48-04:00,2022-06-30 10:25:51-04:00,2022-07-06 07:46:52-04:00,"New Jersey, US",buck58728,39.2215006599,-74.5024216271,https://www.inaturalist.org/observations/124108307
124106911,Northern Diamondback Terrapin,2022-06-30 10:11:06-04:00,2022-06-30 10:14:40-04:00,2022-07-06 07:43:04-04:00,"New Jersey, US",buck58728,39.3782571942,-74.4822778892,https://www.inaturalist.org/observations/124106911
124105045,Northern Diamondback Terrapin,2022-06-30 09:56:18-04:00,2022-06-30 09:58:47-04:00,2022-07-06 07:42:55-04:00,"New Jersey, US",buck58728,39.295343876,-74.5701419658,https://www.inaturalist.org/observations/124105045
123977356,Northern Diamondback Terrapin,2022-06-29 11:30:47-04:00,2022-06-29 11:32:12-04:00,2022-07-03 11:41:35-04:00,"New Jersey, US",margaretmnj,39.456329346,-74.3423811411,https://www.inaturalist.org/observations/123977356
123971745,Northern Diamondback Terrapin,2022-06-29 10:48:09-04:00,2022-06-29 10:49:17-04:00,2022-08-04 22:38:33-04:00,"New Jersey, US",dodomae98,39.2037739328,-74.6537579086,https://www.inaturalist.org/observations/123971745
123970449,Northern Diamondback Terrapin,2022-06-29 10:38:17-04:00,2022-06-29 10:39:04-04:00,2022-07-03 11:41:36-04:00,"New Jersey, US",dodomae98,39.3460747605,-74.7963854387,https://www.inaturalist.org/observations/123970449
123970061,Northern Diamondback Terrapin,2022-06-29 10:35:10-04:00,2022-06-29 10:36:24-04:00,2022-07-03 11:41:36-04:00,"New Jersey, US",dodomae98,39.3192795518,-74.7983902019,https://www.inaturalist.org/observations/123970061
123970046,Northern Diamondback Terrapin,2022-06-29 10:34:24-04:00,2022-06-29 10:36:13-04:00,2022-07-03 11:41:37-04:00,"New Jersey, US",margaretmnj,39.4396604107,-74.3830007601,https://www.inaturalist.org/observations/123970046
123969609,Northern Diamondback Terrapin,2022-06-29 10:32:23-04:00,2022-06-29 10:33:09-04:00,2022-07-03 11:41:45-04:00,"New Jersey, US",dodomae98,39.3665765202,-74.6721886478,https://www.inaturalist.org/observations/123969609
123951035,Northern Diamondback Terrapin,2022-06-29 07:12:58-04:00,2022-06-29 07:13:42-04:00,2022-07-03 11:41:44-04:00,"New Jersey, US",cynthia_varamo,39.5912372388,-74.2705314218,https://www.inaturalist.org/observations/123951035
123920814,Northern Diamondback Terrapin,2022-06-22 15:02:00-04:00,2022-06-28 22:43:54-04:00,2022-07-03 11:41:43-04:00,"Cape May County, US-NJ, US",brennafarrell,39.0270786061,-74.677004125,https://www.inaturalist.org/observations/123920814
123897008,Northern Diamondback Terrapin,2022-06-28 10:00:32-04:00,2022-06-28 18:58:14-04:00,2022-07-03 11:41:41-04:00,"New Jersey, US",keepnjwild,39.4087362732,-74.3035093058,https://www.inaturalist.org/observations/123897008
123896416,Northern Diamondback Terrapin,2022-06-28 09:55:24-04:00,2022-06-28 18:52:12-04:00,2022-07-11 11:29:01-04:00,"New Jersey, US",keepnjwild,39.4848049111,-74.3798616734,https://www.inaturalist.org/observations/123896416
123895204,Northern Diamondback Terrapin,2022-06-28 11:52:03-04:00,2022-06-28 18:41:18-04:00,2022-07-03 11:41:38-04:00,"New Jersey, US",keepnjwild,39.4586882712,-74.3075242439,https://www.inaturalist.org/observations/123895204
123895088,Northern Diamondback Terrapin,2022-06-28 10:03:54-04:00,2022-06-28 18:40:06-04:00,2022-07-11 11:31:04-04:00,"New Jersey, US",keepnjwild,39.5984079215,-74.2590961948,https://www.inaturalist.org/observations/123895088
123894817,Northern Diamondback Terrapin,2022-06-28 10:00:10-04:00,2022-06-28 18:37:08-04:00,2022-09-21 20:12:54-04:00,"New Jersey, US",keepnjwild,39.4487983112,-74.3107252482,https://www.inaturalist.org/observations/123894817
123894720,Northern Diamondback Terrapin,2022-06-28 10:13:37-04:00,2022-06-28 18:36:04-04:00,2022-09-21 20:12:56-04:00,"New Jersey, US",keepnjwild,39.4964076946,-74.2247403502,https://www.inaturalist.org/observations/123894720
123894447,Northern Diamondback Terrapin,2022-06-28 10:34:45-04:00,2022-06-28 18:33:11-04:00,2022-09-21 20:12:58-04:00,"New Jersey, US",keepnjwild,39.4682741698,-74.3299086381,https://www.inaturalist.org/observations/123894447
123894050,Northern Diamondback Terrapin,2022-06-28 09:45:37-04:00,2022-06-28 18:30:29-04:00,2022-07-03 11:41:55-04:00,"New Jersey, US",keepnjwild,39.5595257583,-74.3929022803,https://www.inaturalist.org/observations/123894050
123880101,Northern Diamondback Terrapin,2022-06-28 16:33:12-04:00,2022-06-28 16:31:41-04:00,2022-07-03 11:41:53-04:00,"New Jersey, US",ninfak,39.2889437904,-74.5065739258,https://www.inaturalist.org/observations/123880101
123879173,Northern Diamondback Terrapin,2022-06-28 16:26:25-04:00,2022-06-28 16:23:43-04:00,2022-07-03 11:42:16-04:00,"New Jersey, US",ninfak,39.2461002488,-74.4709772714,https://www.inaturalist.org/observations/123879173
123873919,Northern Diamondback Terrapin,2022-06-28 15:42:23-04:00,2022-06-28 15:42:30-04:00,2022-07-03 11:42:01-04:00,"Ocean County, US-NJ, US",lrburger,39.618875031,-74.2865790954,https://www.inaturalist.org/observations/123873919
123872978,Northern Diamondback Terrapin,2022-06-28 15:33:59-04:00,2022-06-28 15:34:27-04:00,2022-07-03 11:42:01-04:00,"New Jersey, US",lrburger,39.7924273819,-74.2504778626,https://www.inaturalist.org/observations/123872978
123872581,Northern Diamondback Terrapin,2022-06-28 15:30:18-04:00,2022-06-28 15:32:07-04:00,2022-07-03 11:41:59-04:00,"New Jersey, US",lrburger,39.7027484076,-74.2762986584,https://www.inaturalist.org/observations/123872581
123871815,Northern Diamondback Terrapin,2022-06-28 15:24:19-04:00,2022-06-28 15:26:16-04:00,2022-07-03 11:41:59-04:00,"New Jersey, US",lrburger,39.6608172565,-74.3668570063,https://www.inaturalist.org/observations/123871815
123870780,Northern Diamondback Terrapin,2022-06-28 15:17:30-04:00,2022-06-28 15:17:34-04:00,2022-07-03 11:41:57-04:00,"New Jersey, US",lrburger,39.6149303828,-74.2177840167,https://www.inaturalist.org/observations/123870780
123870698,Northern Diamondback Terrapin,2022-06-28 15:15:54-04:00,2022-06-28 15:16:53-04:00,2022-07-03 11:41:56-04:00,"New Jersey, US",lrburger,39.6727849949,-74.2320994938,https://www.inaturalist.org/observations/123870698
123868277,Northern Diamondback Terrapin,2022-06-28 14:53:57-04:00,2022-06-28 14:54:54-04:00,2022-07-03 11:42:15-04:00,"New Jersey, US",lrburger,39.6762626577,-74.2753347737,https://www.inaturalist.org/observations/123868277
123868168,Northern Diamondback Terrapin,2022-06-28 14:52:15-04:00,2022-06-28 14:53:47-04:00,2022-07-03 11:40:49-04:00,"New Jersey, US",lrburger,39.7593483225,-74.273682986,https://www.inaturalist.org/observations/123868168
123867478,Northern Diamondback Terrapin,2022-06-28 14:47:58-04:00,2022-06-28 14:48:39-04:00,2022-07-03 11:40:49-04:00,"New Jersey, US",moranca,39.4512043002,-74.3208862099,https://www.inaturalist.org/observations/123867478
123866852,Northern Diamondback Terrapin,2022-06-28 12:43:17-04:00,2022-06-28 14:43:17-04:00,2022-07-03 11:40:50-04:00,"New Jersey, US",jimofthejungle,39.4357297099,-74.2094102667,https://www.inaturalist.org/observations/123866852
123866667,Northern Diamondback Terrapin,2022-06-28 12:30:21-04:00,2022-06-28 14:41:47-04:00,2022-07-03 11:41:08-04:00,"New Jersey, US",jimofthejungle,39.4073281926,-74.2346207933,https://www.inaturalist.org/observations/123866667
123866277,Northern Diamondback Terrapin,2022-06-28 11:58:13-04:00,2022-06-28 14:39:31-04:00,2022-07-03 11:41:08-04:00,"New Jersey, US",jimofthejungle,39.4430014952,-74.335852554,https://www.inaturalist.org/observations/123866277
123866251,Northern Diamondback Terrapin,2022-06-28 14:37:44-04:00,2022-06-28 14:39:17-04:00,2022-07-03 11:41:08-04:00,"New Jersey, US",lrburger,39.6491441274,-74.3514675166,https://www.inaturalist.org/observations/123866251
123866078,Northern Diamondback Terrapin,2022-06-28 11:52:21-04:00,2022-06-28 14:37:47-04:00,2022-07-03 11:41:09-04:00,"New Jersey, US",jimofthejungle,39.5765152586,-74.2519533048,https://www.inaturalist.org/observations/123866078
123865880,Northern Diamondback Terrapin,2022-06-28 11:50:08-04:00,2022-06-28 14:35:52-04:00,2022-07-03 11:41:15-04:00,"New Jersey, US",jimofthejungle,39.4402959902,-74.3416648554,https://www.inaturalist.org/observations/123865880
123865677,Northern Diamondback Terrapin,2022-06-28 11:44:57-04:00,2022-06-28 14:34:08-04:00,2022-07-03 11:41:14-04:00,"New Jersey, US",jimofthejungle,39.4829430642,-74.3291908434,https://www.inaturalist.org/observations/123865677
123865627,Northern Diamondback Terrapin,2022-06-28 14:31:53-04:00,2022-06-28 14:33:38-04:00,2022-07-03 11:41:12-04:00,"New Jersey, US",lrburger,39.7275107183,-74.3434800347,https://www.inaturalist.org/observations/123865627
123864792,Northern Diamondback Terrapin,2022-06-28 14:24:59-04:00,2022-06-28 14:27:04-04:00,2022-07-03 11:41:12-04:00,"New Jersey, US",lrburger,39.7044537565,-74.2486432841,https://www.inaturalist.org/observations/123864792
123864374,Northern Diamondback Terrapin,2022-06-28 14:21:19-04:00,2022-06-28 14:23:17-04:00,2023-04-19 01:37:54-04:00,"New Jersey, US",lrburger,39.6367008205,-74.2731445349,https://www.inaturalist.org/observations/123864374
123863751,Northern Diamondback Terrapin,2022-06-28 14:14:31-04:00,2022-06-28 14:17:50-04:00,2022-09-27 21:48:58-04:00,"New Jersey, US",lrburger,39.6149626862,-74.3289184513,https://www.inaturalist.org/observations/123863751
